region,date,mean,median,lower_90,upper_90,lower_50,upper_50
NJ,5/7/20,0.857269671,0.869624762,0.756638084,0.961262947,0.855574116,0.935605626
NJ,5/8/20,0.871013119,0.882739451,0.778274154,0.972502694,0.864105558,0.938947681
NJ,5/9/20,0.884741547,0.895726352,0.788025416,0.977641973,0.875496673,0.945574302
NJ,5/10/20,0.89777872,0.906840602,0.810363342,0.995004546,0.887330414,0.953274099
NJ,5/11/20,0.909348579,0.919064625,0.811528832,0.992969404,0.895660624,0.96078528
NJ,5/12/20,0.919268035,0.926815556,0.819750568,0.999941468,0.904298988,0.967561254
NJ,5/13/20,0.92702908,0.933127856,0.832796242,1.008734508,0.907483667,0.970442231
NJ,5/14/20,0.932377827,0.939549697,0.843996769,1.011225893,0.913053831,0.973933881
NJ,5/15/20,0.935721101,0.94296709,0.853620895,1.015289296,0.924447194,0.983810166
NJ,5/16/20,0.936723821,0.944561948,0.853163371,1.020644053,0.921215867,0.981074352
NJ,5/17/20,0.936177674,0.944615117,0.842947487,1.018981785,0.920226903,0.985977887
NJ,5/18/20,0.934285713,0.942669131,0.831395479,1.024951278,0.920496298,0.992491242
NJ,5/19/20,0.931735582,0.941988087,0.817800235,1.037239702,0.912341737,0.989616511
NJ,5/20/20,0.92911938,0.939759333,0.783813421,1.033290796,0.905097128,0.988247239
NJ,5/21/20,0.926714806,0.939864265,0.775826576,1.046568705,0.909901985,1.003097815
NJ,5/22/20,0.92433256,0.93766162,0.785155961,1.085114051,0.902723891,1.004961378
NJ,5/23/20,0.923243768,0.939385236,0.754452741,1.076123793,0.890614643,1.00288522
NJ,5/24/20,0.922619735,0.939468369,0.755574964,1.103257106,0.884677589,1.007527929
NJ,5/25/20,0.923327684,0.939763218,0.732266012,1.10173515,0.882140985,1.014163338
NM,4/7/20,1.049221264,1.048293219,0.854012476,1.260446815,0.94701098,1.103098909
NM,4/8/20,1.057543334,1.053555612,0.860778992,1.247420785,0.960408285,1.111974019
NM,4/9/20,1.065589173,1.059247662,0.871479765,1.263424098,0.996574603,1.142278545
NM,4/10/20,1.073966141,1.064237704,0.886255014,1.273308011,0.989712632,1.13104884
NM,4/11/20,1.081868556,1.07188349,0.903141641,1.275533172,0.989883558,1.129417847
NM,4/12/20,1.08863494,1.075544482,0.895267346,1.267378999,0.994076099,1.128467559
NM,4/13/20,1.094307894,1.079164199,0.893280687,1.268384261,0.995402954,1.125150732
NM,4/14/20,1.098254058,1.083084502,0.901327757,1.273523393,0.999526847,1.125298029
NM,4/15/20,1.100479135,1.084979354,0.902146239,1.273236988,1.003677123,1.12853647
NM,4/16/20,1.101004005,1.086594874,0.906530611,1.274806481,1.02973342,1.149088371
NM,4/17/20,1.100098564,1.084536854,0.909228343,1.267932728,1.026308359,1.143281227
NM,4/18/20,1.097349991,1.081964003,0.935688367,1.286236141,1.02146533,1.135973867
NM,4/19/20,1.092953939,1.081822736,0.921373824,1.252188065,1.022700337,1.134360307
NM,4/20/20,1.087842714,1.077240011,0.922419105,1.245366236,1.021515633,1.129712505
NM,4/21/20,1.081438891,1.069231375,0.935500776,1.256483254,1.012642898,1.11801914
NM,4/22/20,1.07414398,1.061295423,0.925747444,1.24147824,1.002105642,1.104685414
NM,4/23/20,1.065561174,1.054993038,0.891891713,1.208208706,0.985441303,1.088491235
NM,4/24/20,1.055850238,1.0477444,0.898415288,1.207872006,0.986805249,1.086224388
NM,4/25/20,1.04679168,1.041199414,0.899815958,1.210321978,0.990845595,1.089572905
NM,4/26/20,1.037821069,1.035299284,0.870424477,1.166624543,0.982758914,1.083532644
NM,4/27/20,1.028548598,1.026039079,0.886683595,1.178984553,0.972421126,1.070368124
NM,4/28/20,1.019961601,1.017458601,0.868637366,1.162439162,0.967426445,1.063727539
NM,4/29/20,1.011456302,1.011245372,0.869505032,1.171542785,0.950904326,1.046006125
NM,4/30/20,1.003871477,1.004291738,0.864576979,1.171268051,0.955762261,1.052717284
NM,5/1/20,0.996589465,0.999264665,0.853374708,1.160076645,0.954918492,1.053060113
NM,5/2/20,0.991058835,0.994732956,0.826144162,1.138029988,0.948587272,1.050282012
NM,5/3/20,0.986474115,0.988677778,0.827048943,1.134760109,0.929833514,1.03353059
NM,5/4/20,0.983422542,0.984053472,0.817264392,1.125473016,0.933543112,1.038969223
NM,5/5/20,0.981130818,0.984022826,0.831600542,1.133776526,0.926640709,1.027940596
NM,5/6/20,0.980373027,0.983967532,0.820532123,1.127214129,0.917255377,1.021734555
NM,5/7/20,0.980531145,0.984939782,0.814130024,1.125039867,0.906147618,1.014791321
NM,5/8/20,0.980959099,0.983400476,0.816755777,1.126260332,0.932537161,1.040398437
NM,5/9/20,0.981546715,0.986348816,0.826720351,1.141527678,0.948867208,1.058366609
NM,5/10/20,0.982858136,0.986301803,0.823985585,1.143525221,0.939831324,1.048546755
NM,5/11/20,0.984370574,0.9869661,0.840189863,1.15933945,0.93113064,1.040971077
NM,5/12/20,0.985717393,0.987880328,0.837576182,1.156069814,0.948532244,1.05988101
NM,5/13/20,0.988026898,0.991306321,0.829771608,1.153580439,0.941279571,1.053127837
NM,5/14/20,0.991149139,0.995144,0.845106667,1.172276087,0.944070488,1.060004434
NM,5/15/20,0.994928494,0.998046477,0.833945485,1.169970099,0.960909821,1.083679176
NM,5/16/20,0.998575913,1.001230218,0.822031056,1.184979007,0.946782211,1.073359711
NM,5/17/20,1.002693677,1.005608,0.82715826,1.211618628,0.950196438,1.086402975
NM,5/18/20,1.006399042,1.009289758,0.817100103,1.220006816,0.94746928,1.087652854
NM,5/19/20,1.010336032,1.010603486,0.780779058,1.210269752,0.962022195,1.105402348
NM,5/20/20,1.01330412,1.014323441,0.747285814,1.195634787,0.958363839,1.110619172
NM,5/21/20,1.016493584,1.017398439,0.747496912,1.208866182,0.943538022,1.103916297
NM,5/22/20,1.018774532,1.017015939,0.725580972,1.221079697,0.934492507,1.095063754
NM,5/23/20,1.020472597,1.017574453,0.747905962,1.255998912,0.940279192,1.108238607
NM,5/24/20,1.021506445,1.01925816,0.760103809,1.283946246,0.945195213,1.119466366
NM,5/25/20,1.021594484,1.024170825,0.752263155,1.290807921,0.94597122,1.1325408
NV,4/7/20,0.965559903,0.969343656,0.768557388,1.172136468,0.887005783,1.029683991
NV,4/8/20,0.962426245,0.967115234,0.770857176,1.150763447,0.910649617,1.043248804
NV,4/9/20,0.959735173,0.965495423,0.77645023,1.151369028,0.915539887,1.041981503
NV,4/10/20,0.957786034,0.966382045,0.78338401,1.144704714,0.903472268,1.024536548
NV,4/11/20,0.956864341,0.965067481,0.788468227,1.139317894,0.906882426,1.02233282
NV,4/12/20,0.956436466,0.964642736,0.766839526,1.108777145,0.906817807,1.02225197
NV,4/13/20,0.956160924,0.962601477,0.798564014,1.132151534,0.910295842,1.027832712
NV,4/14/20,0.955970643,0.963320366,0.803753947,1.13451396,0.911391782,1.026493857
NV,4/15/20,0.956540469,0.9644808,0.793235345,1.119332996,0.914620493,1.027979574
NV,4/16/20,0.956925334,0.964749737,0.783234979,1.101293108,0.908867024,1.021416828
NV,4/17/20,0.95757882,0.965192638,0.79142201,1.106199112,0.917296071,1.030613907
NV,4/18/20,0.957852545,0.963817879,0.786917814,1.103941815,0.909707161,1.019715059
NV,4/19/20,0.958104723,0.96768243,0.802264786,1.119814991,0.917994767,1.031998649
NV,4/20/20,0.958629257,0.967596692,0.792223218,1.11472127,0.929454592,1.04637972
NV,4/21/20,0.96022396,0.96785477,0.777072555,1.106762861,0.921651026,1.036221333
NV,4/22/20,0.962034974,0.966963576,0.800176772,1.12431348,0.92831742,1.04554684
NV,4/23/20,0.963895325,0.968107221,0.804318419,1.125149023,0.905098479,1.02637207
NV,4/24/20,0.965538611,0.96788262,0.792665486,1.115163807,0.909241781,1.027401643
NV,4/25/20,0.96772742,0.971097864,0.790928688,1.113138262,0.913784794,1.028321725
NV,4/26/20,0.970311741,0.974096316,0.804720317,1.132011942,0.926796798,1.042105537
NV,4/27/20,0.973661737,0.976808968,0.804228267,1.130275825,0.927007054,1.047846811
NV,4/28/20,0.978040749,0.979797874,0.824743296,1.152457044,0.903288187,1.027483703
NV,4/29/20,0.983052705,0.983001372,0.822931488,1.15120572,0.914480042,1.036528871
NV,4/30/20,0.989029948,0.987909966,0.830749555,1.156514042,0.920048095,1.040493018
NV,5/1/20,0.995411303,0.991948756,0.813401527,1.143687518,0.933550507,1.053532147
NV,5/2/20,1.001187636,0.998476888,0.854614404,1.18840919,0.931186004,1.051377056
NV,5/3/20,1.008199376,1.0038178,0.8554033,1.208183643,0.935673757,1.052144246
NV,5/4/20,1.015232551,1.009999926,0.842280037,1.196348649,0.941599582,1.059103165
NV,5/5/20,1.022949164,1.018691559,0.853072599,1.218311297,0.963354278,1.079834716
NV,5/6/20,1.029840646,1.025593363,0.859876684,1.228605473,0.972657854,1.088433953
NV,5/7/20,1.036074335,1.031726896,0.852505822,1.21174468,0.965927163,1.081160036
NV,5/8/20,1.04226755,1.037252642,0.839435835,1.20531417,0.977659594,1.095479957
NV,5/9/20,1.047796715,1.039709816,0.881591276,1.24668524,0.975816177,1.092210881
NV,5/10/20,1.053373132,1.043753998,0.874561723,1.23591067,0.967942877,1.089402619
NV,5/11/20,1.059178969,1.049463047,0.895454911,1.275322279,0.977256937,1.10323419
NV,5/12/20,1.064715218,1.053190237,0.886776837,1.280256276,0.985900758,1.110135821
NV,5/13/20,1.069277237,1.057153897,0.86378977,1.264353196,0.993691857,1.115563699
NV,5/14/20,1.071590788,1.056192926,0.868817349,1.271746676,0.990208787,1.112762342
NV,5/15/20,1.072795267,1.055150223,0.873785241,1.28086981,0.980068421,1.107997563
NV,5/16/20,1.072851313,1.059589134,0.881966232,1.297797159,0.974953179,1.108380774
NV,5/17/20,1.071900921,1.059275319,0.861339577,1.274460271,0.969068788,1.106687611
NV,5/18/20,1.069821254,1.05964145,0.862897847,1.283890805,0.973019301,1.121300262
NV,5/19/20,1.066628613,1.054778219,0.844465946,1.290597608,0.975212739,1.128257758
NV,5/20/20,1.062808972,1.054034818,0.83240193,1.31090023,0.968350262,1.129599685
NV,5/21/20,1.0578371,1.049134056,0.803840172,1.316900182,0.957327242,1.129155682
NV,5/22/20,1.052042944,1.043065822,0.805858018,1.354251325,0.945562851,1.129574458
NV,5/23/20,1.046114197,1.037778827,0.788079478,1.362828061,0.925550706,1.114615616
NV,5/24/20,1.039146679,1.0306597,0.767824,1.36074345,0.912019979,1.110692175
NV,5/25/20,1.031865542,1.026263904,0.745843458,1.363993397,0.900047917,1.113152167
NY,4/7/20,0.910211135,0.919059402,0.833864361,0.989170346,0.896953156,0.956874504
NY,4/8/20,0.882801998,0.891960203,0.806398931,0.966672826,0.878327914,0.939095853
NY,4/9/20,0.860748246,0.872589789,0.765663733,0.957099074,0.852514628,0.925993835
NY,4/10/20,0.848448426,0.860813298,0.755152746,0.958644727,0.834538578,0.913342703
NY,4/11/20,0.84562247,0.85811029,0.745696802,0.950807697,0.835517262,0.916690763
NY,4/12/20,0.849770696,0.861808859,0.753298628,0.948537706,0.83588995,0.913161688
NY,4/13/20,0.856817053,0.86956458,0.759058093,0.952279393,0.830478235,0.904807125
NY,4/14/20,0.860715526,0.872329949,0.760256525,0.948666612,0.850650411,0.920226802
NY,4/15/20,0.860178325,0.872205464,0.775610358,0.962413121,0.847468004,0.916303697
NY,4/16/20,0.856896228,0.869943202,0.765595996,0.958430566,0.853760239,0.925513703
NY,4/17/20,0.855688866,0.869335503,0.755559242,0.951424198,0.852319475,0.925333776
NY,4/18/20,0.857491737,0.86949372,0.762904212,0.955929392,0.851871494,0.926288472
NY,4/19/20,0.860104655,0.869541185,0.76195489,0.953972647,0.84120499,0.918032448
NY,4/20/20,0.85793027,0.868281552,0.751015457,0.962760632,0.840276988,0.920135229
NY,4/21/20,0.845445053,0.854795742,0.730256742,0.956156545,0.824596188,0.914123285
NY,4/22/20,0.81843875,0.828559735,0.690663517,0.936518988,0.811859084,0.911676587
NY,4/23/20,0.782988075,0.794789188,0.628241699,0.910525877,0.762806587,0.873166847
NY,4/24/20,0.747670775,0.762770807,0.587012551,0.921878008,0.708600628,0.84094421
NY,4/25/20,0.724106266,0.743660412,0.535493769,0.910906583,0.697748055,0.844181893
NY,4/26/20,0.71911669,0.735707326,0.529451747,0.905584133,0.688866674,0.834773615
NY,4/27/20,0.731901214,0.743898191,0.552344878,0.905999799,0.699635096,0.837378006
NY,4/28/20,0.75176985,0.763445674,0.588275878,0.912903025,0.720664764,0.850880481
NY,4/29/20,0.769037924,0.78405905,0.616402008,0.932208999,0.730122262,0.854450766
NY,4/30/20,0.779645491,0.79631485,0.62198539,0.921768612,0.755164734,0.870715948
NY,5/1/20,0.787554816,0.802422413,0.647917826,0.932481514,0.769646164,0.878507525
NY,5/2/20,0.797751158,0.810849721,0.675136173,0.944239135,0.777061573,0.881647732
NY,5/3/20,0.813491409,0.825855796,0.697366974,0.950388488,0.802532213,0.898759626
NY,5/4/20,0.832944286,0.848183921,0.707346785,0.942695316,0.817551141,0.904016262
NY,5/5/20,0.851841975,0.865145858,0.744345153,0.958891791,0.832019272,0.914860988
NY,5/6/20,0.865019406,0.876023265,0.764347349,0.967484513,0.855949837,0.932529606
NY,5/7/20,0.873774184,0.884927934,0.784919838,0.972432381,0.868524549,0.94335265
NY,5/8/20,0.880973322,0.890972036,0.796937399,0.97341559,0.864428389,0.938195014
NY,5/9/20,0.891043166,0.901439714,0.807824175,0.977820004,0.874404029,0.943441109
NY,5/10/20,0.903133993,0.911426368,0.818244098,0.984814262,0.888161815,0.951331358
NY,5/11/20,0.915943686,0.924922099,0.833562711,1.003928881,0.899583901,0.962116482
NY,5/12/20,0.924158249,0.932442086,0.842538892,1.019802953,0.909028509,0.972296746
NY,5/13/20,0.926210165,0.935551186,0.841554495,1.010787031,0.916821617,0.975791407
NY,5/14/20,0.92401361,0.9343827,0.840671456,1.010552993,0.916246181,0.974559997
NY,5/15/20,0.922731219,0.934252341,0.831131391,1.017944004,0.922181098,0.986190128
NY,5/16/20,0.926940511,0.93861832,0.833555554,1.019422274,0.924027639,0.988609555
NY,5/17/20,0.938221415,0.94723755,0.843752534,1.031693335,0.927226322,0.992466098
NY,5/18/20,0.954226308,0.961371925,0.85368085,1.044975423,0.934614476,0.9975137
NY,5/19/20,0.97056488,0.974975179,0.86766612,1.078635856,0.945183414,1.013419403
NY,5/20/20,0.982627095,0.984215534,0.859286872,1.105976419,0.951828068,1.028839037
NY,5/21/20,0.989052779,0.990718517,0.861157205,1.127826341,0.941639599,1.024840427
NY,5/22/20,0.989779633,0.990530872,0.863509802,1.16564017,0.934649923,1.032083256
NY,5/23/20,0.987877796,0.987763559,0.819302165,1.162399571,0.930089837,1.04447338
NY,5/24/20,0.986290014,0.987630544,0.809734431,1.211904377,0.918696532,1.052205854
NY,5/25/20,0.985825679,0.987136391,0.780899516,1.239340512,0.905040044,1.055728202
OH,4/7/20,1.199657149,1.177080485,1.011984643,1.385279208,1.084512513,1.220877521
OH,4/8/20,1.207874834,1.185214927,1.025478707,1.370002764,1.08863654,1.221664087
OH,4/9/20,1.205645903,1.189606384,1.028971137,1.352654223,1.086827482,1.214199085
OH,4/10/20,1.191740121,1.1746877,1.040321698,1.344218128,1.102285992,1.225064082
OH,4/11/20,1.165967127,1.152152817,1.022221544,1.306247542,1.063866949,1.175181445
OH,4/12/20,1.129666368,1.115850454,1.003853337,1.259099997,1.044642141,1.141118515
OH,4/13/20,1.083740796,1.073203064,0.980531571,1.204292438,1.024282357,1.102929659
OH,4/14/20,1.031836012,1.026225004,0.920795479,1.129077726,0.991030274,1.059390292
OH,4/15/20,0.977578094,0.981143316,0.873214878,1.069841843,0.942853953,1.009124433
OH,4/16/20,0.926387688,0.936519114,0.813594411,1.036656087,0.905012873,0.979534508
OH,4/17/20,0.883822616,0.899189618,0.770412075,1.024048745,0.865702739,0.959156826
OH,4/18/20,0.856472912,0.875679222,0.696288343,0.993003915,0.845388492,0.948911004
OH,4/19/20,0.84830168,0.869697456,0.694098647,1.000977715,0.831887138,0.937733925
OH,4/20/20,0.861103108,0.884075336,0.715844205,1.010358362,0.846994222,0.947231294
OH,4/21/20,0.891607581,0.908990834,0.746995335,1.013436457,0.871947768,0.961321583
OH,4/22/20,0.934066307,0.94382268,0.817326457,1.055868525,0.916455348,0.99604911
OH,4/23/20,0.979849832,0.978036315,0.871804528,1.09514008,0.938037469,1.021496505
OH,4/24/20,1.020972742,1.012310502,0.893433831,1.138991401,0.959463873,1.043732987
OH,4/25/20,1.050662849,1.037710079,0.928485985,1.189270358,0.977759345,1.069953953
OH,4/26/20,1.0649864,1.051358132,0.947184021,1.210407369,0.98523104,1.078669399
OH,4/27/20,1.064372527,1.052926312,0.945055303,1.191561226,0.997332997,1.083336613
OH,4/28/20,1.051013493,1.042229069,0.94578079,1.177680287,1.00307673,1.084911363
OH,4/29/20,1.029342749,1.026073711,0.919408194,1.14189776,0.986990879,1.064553867
OH,4/30/20,1.006221871,1.007039302,0.897780332,1.129694488,0.968490847,1.048405723
OH,5/1/20,0.986071656,0.991291497,0.882818776,1.126173939,0.951271328,1.032821779
OH,5/2/20,0.972527261,0.981108916,0.846026745,1.088897542,0.929636295,1.008680903
OH,5/3/20,0.964949659,0.9713535,0.84336657,1.079951778,0.925725498,1.004332153
OH,5/4/20,0.961989274,0.968117492,0.833214595,1.070872165,0.927375128,1.002645311
OH,5/5/20,0.961710018,0.969121924,0.831594049,1.071642743,0.927000823,1.004216403
OH,5/6/20,0.962622768,0.968498698,0.842338759,1.073015816,0.935432433,1.016870737
OH,5/7/20,0.963729883,0.968726351,0.838191466,1.073549941,0.940562845,1.022484913
OH,5/8/20,0.966384661,0.970739547,0.83553219,1.071915313,0.935351702,1.015634857
OH,5/9/20,0.970395366,0.975852858,0.850704688,1.077358356,0.939407838,1.018223517
OH,5/10/20,0.977232472,0.982325755,0.866937725,1.099913425,0.947218602,1.024953708
OH,5/11/20,0.985174085,0.987565354,0.866596292,1.112473609,0.953882994,1.030217765
OH,5/12/20,0.99428486,0.995087939,0.871507789,1.117197324,0.949880609,1.028991708
OH,5/13/20,1.003880057,1.004497187,0.892293046,1.138589455,0.971285724,1.054917345
OH,5/14/20,1.012675008,1.011998028,0.892412475,1.148450443,0.97998969,1.064994812
OH,5/15/20,1.020127585,1.019070614,0.888930655,1.155296186,0.977258334,1.06499019
OH,5/16/20,1.025563825,1.021830795,0.864899106,1.141689723,0.980356237,1.078698703
OH,5/17/20,1.02834721,1.025191847,0.879031909,1.16819362,0.970808032,1.071760743
OH,5/18/20,1.028281361,1.022074776,0.887052143,1.188627061,0.970677283,1.074068285
OH,5/19/20,1.025156512,1.020211343,0.860619084,1.183724661,0.967830461,1.081538959
OH,5/20/20,1.018478628,1.013688912,0.859646588,1.210669193,0.934904101,1.059255917
OH,5/21/20,1.009499848,1.010143339,0.818338364,1.211471961,0.94914243,1.080629725
OH,5/22/20,0.999325305,1.000640172,0.791952402,1.226680979,0.913630348,1.055480675
OH,5/23/20,0.989267441,0.990888062,0.788262961,1.26088377,0.918232241,1.080894824
OH,5/24/20,0.981329088,0.987411792,0.751124745,1.255201155,0.9027751,1.078037512
OH,5/25/20,0.976368369,0.982147303,0.722645397,1.272513392,0.901733948,1.098678016
OK,4/7/20,0.982271101,0.983343751,0.753982039,1.190949991,0.926969456,1.07269838
OK,4/8/20,0.980985051,0.981974084,0.761779537,1.185993755,0.923349934,1.063225469
OK,4/9/20,0.979917836,0.98646031,0.78184078,1.173609938,0.925091731,1.06135068
OK,4/10/20,0.980510625,0.987280849,0.782322631,1.153947918,0.927500844,1.064523057
OK,4/11/20,0.98131408,0.98537778,0.800118114,1.164784557,0.91883668,1.052179298
OK,4/12/20,0.982884809,0.98878429,0.794778475,1.153591227,0.909795993,1.037607338
OK,4/13/20,0.985074428,0.990105886,0.80921822,1.175635793,0.929990324,1.056140264
OK,4/14/20,0.987729666,0.988891563,0.793437058,1.160207435,0.939371284,1.063857287
OK,4/15/20,0.990022969,0.991095589,0.806730109,1.175626199,0.922128056,1.047505252
OK,4/16/20,0.992945602,0.993285707,0.807539355,1.159984788,0.93163656,1.056638854
OK,4/17/20,0.996880605,0.997644005,0.819496632,1.169008233,0.943844771,1.065890716
OK,4/18/20,1.000638664,1.000430157,0.828111342,1.173462482,0.935544844,1.055317474
OK,4/19/20,1.003363925,1.003617547,0.837355815,1.180662021,0.933961807,1.053463353
OK,4/20/20,1.005133725,1.006008048,0.823773741,1.172388863,0.936170193,1.055520713
OK,4/21/20,1.0068499,1.006504607,0.824444074,1.171872114,0.934416612,1.052589834
OK,4/22/20,1.008190277,1.007600506,0.810877015,1.163482834,0.933417391,1.049152431
OK,4/23/20,1.008859576,1.007406664,0.830632771,1.187618304,0.944565163,1.059136165
OK,4/24/20,1.009379466,1.009945206,0.809281504,1.171668112,0.947305633,1.063642423
